18.1269957457	644.018302727
19.6442648037	35.6037946176
20.3019131177	832.954111233
20.8192185375	981.22421524
18.1572450325	922.761596082
18.1472868325	840.188023483
17.7895689325	285.678780927
18.07468101	427.101850558
18.0405296878	825.131424676
20.4150156797	975.967647195
18.6827742173	219.936941163
18.7461898078	864.337912876
18.1627307458	951.49867953
16.1582379306	434.069571421
18.8870061567	764.428435084
19.8737968918	130.056616639
16.0485730997	909.427906879
18.5911442031	963.565874714
18.0346033701	245.361631714
18.671017731	885.224382022
18.3832980217	989.415078727
18.3625076998	559.654403356
16.1906522957	132.099054406
18.1505588556	1038.99488204
18.8767285695	987.751283916
18.9930849703	975.71380088
18.8899985754	810.893555882
19.9353103514	862.917282607
17.8061992595	19.0693117112
19.4324292056	285.868791298
18.4863362168	465.876493508
17.8862471888	496.693578197
18.0772104225	904.094541265
17.7374839293	147.433553795
18.083935295	44.9593402894
18.0242608502	704.796894406
18.9448808298	208.48140036
18.3556721685	24.1442595081
17.7349772939	636.648730808
15.7366456317	446.919855491
18.0168385739	107.211543803
17.6475167023	860.529847883
18.1213609448	939.70644568
17.2430688634	397.592714554
18.7377164308	582.926155875
18.8392092509	525.095408858
18.2142077671	426.61644172
19.063714761	336.579663007
20.7874032267	249.73479972
17.808297704	763.549138437
18.9950652885	608.764803748
19.006363005	954.178096575
18.4518330362	184.950247709
19.3964876006	920.567834145
17.1106989767	10.2433280198
18.1589325615	39.9783326395
18.3532138064	383.966359166
17.6556184387	326.772990025
19.0283114729	204.151677067
17.783402541	802.061547358
18.1269957457	644.018302727
19.6442648037	35.6037946176
20.3019131177	832.954111233
20.6397987965	919.810318947
18.2587356973	991.52788401
18.1421811395	860.18208352
17.227240263	134.96863363
18.07468101	427.101850558
18.0405296878	825.131424676
20.4150156797	975.967647195
18.8175312122	230.272748829
18.7461898078	864.337912876
18.4850671728	943.417558728
16.1582379306	434.069571421
18.8566728414	756.313308378
19.8737968918	130.056616639
16.0485730997	909.427906879
18.5911442031	963.565874714
17.9276085105	210.097022569
19.4742717179	904.604902848
18.3832980217	989.415078727
18.7736521902	386.640642682
16.1906522957	132.099054406
18.4177217385	833.488600129
18.8767285695	987.751283916
18.9930849703	975.71380088
18.5230948244	825.551107124
20.3427075531	985.899504567
17.8061992595	19.0693117112
19.1912876659	242.788673918
18.3662240685	281.695636472
17.8862471888	496.693578197
17.9764770576	978.939093687
17.7374839293	147.433553795
18.083935295	44.9593402894
16.6934909177	595.399360766
18.9448808298	208.48140036
18.3556721685	24.1442595081
17.7349772939	636.648730808
14.0873497414	222.808477869
18.0265278171	107.330744899
18.017583685	877.743905491
18.1898522863	940.405303967
16.7602212827	185.394192645
18.8390620234	535.743954062
18.7465330404	253.697133056
18.1179526133	106.241565502
19.063714761	336.579663007
23.342571325	285.150343041
17.5008324533	730.507975527
18.9953559675	554.902564515
18.6833518687	970.315010186
18.4024665433	178.832052214
19.7559998005	952.553059824
17.1106989767	10.2433280198
18.4142222885	55.1111772385
18.2292424983	292.279975224
16.7984726293	20.2267728195
19.162095531	108.281956075
17.7515987411	796.909473317
18.3293761994	561.593072645
19.6442648037	35.6037946176
20.2062588933	841.071907372
20.6397987965	919.810318947
18.2587356973	991.52788401
18.1659424275	900.168682868
17.0239034495	80.5539751497
18.1277845207	407.489845478
17.5146356831	562.355695354
20.4150156797	975.967647195
19.1527862156	192.073086775
18.7461898078	864.337912876
18.4850671728	943.417558728
16.793750805	390.212594366
18.8566728414	756.313308378
20.3078428136	49.9895482681
14.1274011465	881.634750882
18.5911442031	963.565874714
16.9925785639	213.19202009
19.1939696544	949.491392785
18.3832980217	989.415078727
19.6077743285	185.868214463
15.7395175246	28.2843969387
18.6712135133	805.45238663
18.6856383608	765.751792926
18.9930849703	975.71380088
18.5230948244	825.551107124
20.7728753549	885.415032808
17.8061992595	19.0693117112
19.1912876659	242.788673918
18.4713318363	269.152437775
17.1424788683	239.164416664
18.0233292245	967.239364834
17.7374839293	147.433553795
18.083935295	44.9593402894
15.8983650919	725.800592738
18.9448808298	208.48140036
18.3556721685	24.1442595081
17.3673798545	426.974877324
14.0873497414	222.808477869
18.1624581204	153.08760907
18.0066458159	877.568436697
18.1195196917	771.502815789
16.7548755625	183.715855697
17.3552520244	219.272651295
18.7967264337	273.894304315
17.7831882582	121.734469222
19.2275127264	164.801857932
23.342571325	285.150343041
17.6331015712	662.360304687
19.0319323859	496.637320388
18.6833518687	970.315010186
19.3819425405	50.1317713661
19.7559998005	952.553059824
17.1106989767	10.2433280198
18.4142222885	55.1111772385
18.1132454963	81.7733804853
17.4020164576	15.6343880381
19.162095531	108.281956075
16.9183774512	478.614778104
21.0005834211	774.925984429
19.420803044	45.9456111083
20.1215815986	816.146881227
20.6397987965	919.810318947
18.2587356973	991.52788401
17.9810868667	575.40613288
17.3176621544	96.4862425516
18.1276472236	404.413990863
17.5146356831	562.355695354
20.5989947814	996.707754513
19.2213292488	204.783949518
18.7461898078	864.337912876
18.4850671728	943.417558728
16.1693930388	519.325123902
19.1068211883	420.009606861
20.3078428136	49.9895482681
16.4016160383	734.428166874
18.5911442031	963.565874714
16.8707183121	127.737228277
19.1939696544	949.491392785
18.3800201009	874.881737786
20.1033439787	149.550377271
15.7395175246	28.2843969387
18.6712135133	805.45238663
18.6404915857	770.410997979
18.9930849703	975.71380088
18.5489838388	829.018260774
20.7728753549	885.415032808
17.6554318054	17.7880234059
19.1912876659	242.788673918
19.0117335562	210.422053631
17.2947926453	195.311825052
18.3923233345	819.085385237
17.7374839293	147.433553795
18.083935295	44.9593402894
15.8983650919	725.800592738
18.9293979586	226.747479136
18.3556721685	24.1442595081
17.0202546276	374.69684767
14.4545490837	179.574906009
18.1624581204	153.08760907
18.0066458159	877.568436697
16.0767474516	651.29452224
14.8763984701	202.882549421
17.6177936305	217.234210985
20.4310020876	121.229395492
17.7831882582	121.734469222
19.3153136078	110.812173598
23.342571325	285.150343041
17.6331015712	662.360304687
18.4993670693	356.471905866
19.6216052052	932.192592533
19.3819425405	50.1317713661
19.6502632217	992.005578309
17.1106989767	10.2433280198
18.4299201182	46.2597358873
17.8064453841	150.832595059
17.4020164576	15.6343880381
19.162095531	108.281956075
15.7636107268	624.644343167
21.0005834211	774.925984429
19.420803044	45.9456111083
20.1215815986	816.146881227
19.8857623979	591.258022909
18.2587356973	991.52788401
17.6911046912	514.83144274
16.9200743859	52.2796419534
18.1570511726	400.621654683
16.7111428182	421.318388012
20.2271690563	766.81023971
19.2196491338	206.463839579
18.7716886065	895.886462384
18.4850671728	943.417558728
16.2258693344	476.300152678
19.1209721325	416.816672941
20.3078428136	49.9895482681
15.5950286791	670.475797674
18.5911442031	963.565874714
16.8707183121	127.737228277
17.5942378804	672.860426322
18.3718108955	864.518888825
20.1033439787	149.550377271
15.7395175246	28.2843969387
18.6712135133	805.45238663
18.672511179	764.997792163
18.8294985009	813.703008284
17.1322194709	604.296593676
20.6147144161	531.879587479
17.6554318054	17.7880234059
19.202386931	293.930042317
19.2719596173	150.43907249
17.0937161803	273.174609625
18.6453330223	780.488209611
17.5361784264	24.6112846747
18.083935295	44.9593402894
15.7141624242	710.303784672
18.6415538108	265.05295433
18.3556721685	24.1442595081
17.0069451925	371.916625367
14.4545490837	179.574906009
18.1624581204	153.08760907
17.5536591268	815.220100159
16.6247896086	683.628247815
14.8763984701	202.882549421
17.6177936305	217.234210985
20.5483602906	112.971718685
16.3666042667	187.294015986
19.3153136078	110.812173598
23.342571325	285.150343041
17.5854833858	652.593733022
18.4968406983	460.167932227
19.1574797103	946.323297226
19.3819425405	50.1317713661
19.6502632217	992.005578309
17.1106989767	10.2433280198
18.4299201182	46.2597358873
17.8064453841	150.832595059
17.4020164576	15.6343880381
19.162095531	108.281956075
16.1276771499	668.283066009
23.2033474844	823.133188762
19.7361544939	50.8193165371
20.3216329739	741.503548956
19.8857623979	591.258022909
18.2587356973	991.52788401
17.9242056565	563.524155387
16.9200743859	52.2796419534
18.3427162606	495.291069634
16.532738267	451.113616394
19.1840107116	610.219891498
19.3869950279	240.411558932
18.6948944346	890.800619555
18.4850671728	943.417558728
16.2133845758	501.938221272
19.0741776381	499.37321836
20.3078428136	49.9895482681
14.9081244142	843.109804771
17.5753238862	841.804848553
16.8707183121	127.737228277
17.4877341084	630.734947126
18.4131443496	883.642903151
20.1033439787	149.550377271
15.7395175246	28.2843969387
18.6712135133	805.45238663
19.0330310954	952.232451148
18.858342629	861.767313934
17.5025195219	661.312543749
20.2570202132	392.098331524
17.8305423688	24.2254318624
18.3606857105	273.657054719
19.7412855151	86.9791295438
17.9958829599	589.071435486
18.8325005461	655.288693944
17.5361784264	24.6112846747
18.083935295	44.9593402894
16.9128711392	842.7840643
18.547051022	337.862224682
18.3556721685	24.1442595081
14.2136447623	60.4642712668
14.4545490837	179.574906009
18.1624581204	153.08760907
17.5631154628	826.82393605
16.4458183616	551.140498228
14.8763984701	202.882549421
17.7847196407	249.600848836
20.5483602906	112.971718685
16.1345268165	291.649284094
19.3153136078	110.812173598
23.5575854888	274.103781005
17.5940297764	656.896226468
18.2881366945	495.444700102
19.1574797103	946.323297226
19.3819425405	50.1317713661
19.3821051531	983.585832563
18.0858117534	22.3657251241
18.4299201182	46.2597358873
17.818512083	132.663055444
17.4020164576	15.6343880381
19.162095531	108.281956075
15.1980818024	672.996162722
23.5036796896	854.433278854
19.7361544939	50.8193165371
20.3216329739	741.503548956
19.8857623979	591.258022909
16.9385729904	854.134466186
17.6379632524	667.232101433
16.9200743859	52.2796419534
18.8333368034	781.607671061
17.9851662343	695.773882629
19.956943625	550.818779647
19.3869950279	240.411558932
18.5937719122	869.314779273
17.6537247327	875.022735546
16.5900660862	475.454404647
20.7730026994	229.446231278
20.137024802	87.664219151
14.9081244142	843.109804771
17.5753238862	841.804848553
16.8707183121	127.737228277
17.4535207357	541.735940411
18.4131443496	883.642903151
20.3091856114	132.630973183
15.7395175246	28.2843969387
18.6389571304	796.107739504
19.2661373873	988.370591875
18.858342629	861.767313934
17.9243870543	531.47763733
20.6216715852	333.25315962
17.8983768909	24.1365142427
19.2332839168	294.674218749
19.7412855151	86.9791295438
18.7698593088	513.666548267
18.8328387264	706.371757794
17.5361784264	24.6112846747
18.083935295	44.9593402894
17.5947289505	683.088088632
18.6221114074	333.138306028
18.8009770516	48.8738888463
14.2136447623	60.4642712668
14.4545490837	179.574906009
18.2614853329	36.9272075975
17.5631154628	826.82393605
15.5247396472	432.546147924
14.8763984701	202.882549421
17.8554108707	49.6749750058
20.239941836	323.535082443
16.3773136354	453.522750022
19.3153136078	110.812173598
22.6564807746	333.947090036
17.9143778961	724.961662084
18.3654710734	449.174400398
19.1574797103	946.323297226
19.3819425405	50.1317713661
19.2969134868	968.13370593
18.2201780254	132.334083834
18.4299201182	46.2597358873
18.08033849	150.649482152
17.4020164576	15.6343880381
19.162095531	108.281956075
15.1543443021	673.099489722
23.5036796896	854.433278854
19.8175265293	39.2193483506
21.2245679275	753.456513067
20.6063312142	239.953551739
16.9062080449	850.850589412
17.5213762861	702.1769984
16.1837054216	106.54426686
18.8333368034	781.607671061
17.825222406	799.485592805
20.5735783381	479.721629428
19.3869950279	240.411558932
18.5937719122	869.314779273
17.6537247327	875.022735546
16.5900660862	475.454404647
22.7195000413	378.653946443
20.137024802	87.664219151
15.4869204909	716.764826637
17.6590090186	800.221037849
16.7549513689	135.296221516
18.1694367037	628.191198283
18.4131443496	883.642903151
19.723039027	277.722173468
15.6954371726	76.8574949063
18.6389571304	796.107739504
19.2661373873	988.370591875
18.7713582985	895.653965046
17.9250525275	518.613575346
22.825218052	583.582096246
17.8393691744	23.1257748314
19.6644502629	267.538803277
19.7560914987	77.7041934078
19.0579605338	423.895563359
17.5324429858	680.771528816
17.5361784264	24.6112846747
18.0494622988	45.4197237215
18.057222924	767.562544326
19.2863325241	340.516773683
18.5547588522	42.2811243532
14.2136447623	60.4642712668
14.4545490837	179.574906009
18.2614853329	36.9272075975
17.5631154628	826.82393605
14.8486893597	332.111684331
14.8763984701	202.882549421
17.8554108707	49.6749750058
20.239941836	323.535082443
17.3026863592	593.694623055
18.9925216852	85.4148686875
21.7636362913	241.255903246
17.1361932695	722.333953224
16.429791191	629.901693608
19.1521803127	945.599342797
19.3819425405	50.1317713661
19.3064447558	958.144563531
18.2201780254	132.334083834
19.7722901767	10.2328371736
18.1195664035	153.344282874
17.4020164576	15.6343880381
19.162095531	108.281956075
17.0183916694	419.714022213
21.2472784461	661.590876204
19.2697239657	71.1525743723
21.0281985924	940.038586798
19.2708088038	146.459843118
16.4783465796	714.266075043
17.5123635533	704.695532533
16.1837054216	106.54426686
19.2681873617	766.128228664
17.6962203843	817.236147111
20.5735783381	479.721629428
19.9721279997	115.127898713
18.5824214721	873.077962924
17.6377604027	940.352579668
15.6834954926	607.989443227
21.4774714669	294.650288496
20.137024802	87.664219151
15.4869204909	716.764826637
16.1283671685	471.575767978
16.7549513689	135.296221516
18.2187265208	611.090185599
18.0185567578	857.267259047
20.0443367751	374.774302002
15.6954371726	76.8574949063
18.6304981988	720.374981821
19.2661373873	988.370591875
18.7713582985	895.653965046
17.8538378646	547.51380134
22.825218052	583.582096246
17.8393691744	23.1257748314
20.8922105387	29.5702322878
19.7560914987	77.7041934078
18.7125536242	540.559619779
18.2042458156	780.864630904
17.5361784264	24.6112846747
18.0494622988	45.4197237215
18.2253166379	744.4330107
19.2863325241	340.516773683
18.5547588522	42.2811243532
17.6018922137	497.795240718
14.4545490837	179.574906009
18.2299820839	76.3856559941
17.5631154628	826.82393605
15.2158592568	270.07380492
15.8943782719	385.037109599
17.8554108707	49.6749750058
20.239941836	323.535082443
17.2996643221	590.568110487
19.2044875373	143.727702793
21.2213693321	333.138703201
17.3374947632	722.070055366
16.7543668816	618.138348554
19.1387884502	966.317501772
19.3114423063	82.2135933218
19.7238826077	913.709603228
18.2201780254	132.334083834
19.7722901767	10.2328371736
18.4865928503	151.149461469
17.2682468329	13.3430566691
19.162095531	108.281956075
17.0183916694	419.714022213
21.2472784461	661.590876204
19.5788384496	69.5967831195
21.0281985924	940.038586798
19.1965432925	156.981902812
15.4940263428	920.268799936
17.456187233	710.277070313
15.8933796125	56.7168955002
19.2672789514	757.252301025
18.5350898976	857.148436369
20.6149004771	503.932995613
20.5233665501	108.689264047
18.5824214721	873.077962924
17.6377604027	940.352579668
15.6834954926	607.989443227
20.2907885742	214.389893641
20.17311656	170.381275735
14.0711623225	833.894160166
16.9896282704	379.783915901
17.871281519	37.5397073177
19.469978558	732.779941856
18.0185567578	857.267259047
20.9555386741	501.986846833
16.3195389477	69.3105391398
18.6304981988	720.374981821
19.2661373873	988.370591875
18.7713582985	895.653965046
17.2290420294	701.822922427
23.9502456149	595.350980554
17.8932677024	28.8451958349
20.8922105387	29.5702322878
19.7560914987	77.7041934078
16.3863057321	429.482984271
18.6678256398	818.438460941
17.5361784264	24.6112846747
18.0494622988	45.4197237215
16.3184845446	936.346405712
19.33339977	441.051190896
18.5581017455	55.4516766936
16.1961548007	278.789955964
14.4545490837	179.574906009
18.2299820839	76.3856559941
17.5860646011	837.408420419
15.2158592568	270.07380492
16.0215848752	290.572812024
17.8554108707	49.6749750058
20.239941836	323.535082443
17.2996643221	590.568110487
19.342268903	114.892232661
21.2213693321	333.138703201
16.5137213322	622.343819705
16.7543668816	618.138348554
19.4858445501	857.603962119
19.3114423063	82.2135933218
19.788170709	848.9763092
18.2201780254	132.334083834
19.7722901767	10.2328371736
17.741393954	206.789846691
17.2682468329	13.3430566691
19.1585122913	106.684839915
17.2020847179	466.186475909
21.2472784461	661.590876204
19.5788384496	69.5967831195
21.0281985924	940.038586798
19.730875613	241.955823418
15.4940263428	920.268799936
17.2005536015	622.737563263
15.8933796125	56.7168955002
19.2672789514	757.252301025
18.5350898976	857.148436369
20.2008342326	429.928145243
20.5829354765	102.277364611
18.5824214721	873.077962924
17.682262546	956.584557312
15.6834954926	607.989443227
22.5019611307	361.467845415
20.1572039084	133.911794194
14.0711623225	833.894160166
16.0058605382	390.627692598
17.871281519	37.5397073177
19.469978558	732.779941856
18.0916622768	594.414948635
20.518389525	495.05023357
16.2424495086	73.8683216556
18.6304981988	720.374981821
19.2661373873	988.370591875
18.7713582985	895.653965046
16.8375813048	926.749183079
23.9502456149	595.350980554
17.8536313547	28.3752383592
20.8922105387	29.5702322878
20.0197840566	85.5409347346
16.3863057321	429.482984271
18.6678256398	818.438460941
17.5792921486	68.8364351792
18.0494622988	45.4197237215
16.3184845446	936.346405712
18.9453615052	326.803882783
18.5581017455	55.4516766936
16.1977637788	271.6678803
16.2066694569	470.219371805
18.0743701337	98.3717818085
19.103557091	466.617654776
15.966409437	356.586680154
18.6019905664	389.76375315
17.8537123081	50.9737570028
20.7769331643	529.800346623
15.1691832166	931.035013624
19.342268903	114.892232661
21.2213693321	333.138703201
16.5137213322	622.343819705
16.7325621802	621.241175804
19.8943138595	850.607622777
19.3114423063	82.2135933218
18.9059809907	771.845309034
18.3726477468	106.552867993
19.7722901767	10.2328371736
17.7580843617	193.953642875
17.2682468329	13.3430566691
19.1585122913	106.684839915
17.3354007678	484.975868907
21.2472784461	661.590876204
19.0587595553	61.3751443069
21.0281985924	940.038586798
19.5450040004	342.58662268
15.718864759	843.295757327
17.2601580409	621.188658681
16.9301537513	64.4506088032
