1.210046100000000024e+03 -6.066557133670626850e-03 8.818308130521397906e-03
1.210182000000000016e+03 1.460932833411239876e-02 8.818308130521397906e-03
1.210317900000000009e+03 -8.473196401502342337e-03 8.818308130521397906e-03
1.210453800000000001e+03 3.225790327575223972e-03 8.818308130521397906e-03
1.210589699999999993e+03 1.386622514000563321e-02 8.818308130521397906e-03
1.210725599999999986e+03 -1.321431435226646904e-02 8.818308130521397906e-03
1.210861400000000003e+03 1.035642098835076741e-02 8.818308130521397906e-03
1.210997299999999996e+03 -3.948658151710763599e-03 8.818308130521397906e-03
1.211133199999999988e+03 -5.225671194538730920e-03 8.818308130521397906e-03
1.211269099999999980e+03 1.393831597702001844e-02 8.818308130521397906e-03
1.211404999999999973e+03 1.287765239872346902e-02 8.818308130521397906e-03
1.211540899999999965e+03 4.882562628711109229e-03 8.818308130521397906e-03
1.211676799999999957e+03 -1.932259451080871326e-02 8.818308130521397906e-03
1.211812699999999950e+03 9.533484566553227998e-03 8.818308130521397906e-03
1.211948599999999942e+03 1.035388782576824457e-02 8.818308130521397906e-03
1.212084399999999960e+03 -2.031394684900995895e-03 8.818308130521397906e-03
1.212220299999999952e+03 6.693785922012549482e-03 8.818308130521397906e-03
1.212356199999999944e+03 -5.460264536313664749e-03 8.818308130521397906e-03
1.212492099999999937e+03 -9.295605572581217002e-03 8.818308130521397906e-03
1.212627999999999929e+03 5.230845240214948219e-03 8.818308130521397906e-03
1.212763899999999921e+03 -5.172367493409707820e-03 8.818308130521397906e-03
1.212899799999999914e+03 3.375700483661402736e-03 8.818308130521397906e-03
1.213035699999999906e+03 2.480008798372200507e-02 8.818308130521397906e-03
1.213171599999999899e+03 -8.321629774604598004e-03 8.818308130521397906e-03
1.213307399999999916e+03 7.316447775833221680e-03 8.818308130521397906e-03
1.213443299999999908e+03 -1.455484601961806040e-02 8.818308130521397906e-03
1.213579199999999901e+03 -2.644733418451100399e-03 8.818308130521397906e-03
1.213715099999999893e+03 5.867779512090475326e-05 8.818308130521397906e-03
1.213851000000000113e+03 6.815478086496509422e-03 8.818308130521397906e-03
1.213986900000000105e+03 1.673892501348602305e-02 8.818308130521397906e-03
1.214122800000000097e+03 1.350945178654697687e-03 8.818308130521397906e-03
1.214258700000000090e+03 4.213649237373695219e-03 8.818308130521397906e-03
1.214394600000000082e+03 1.056563724194736677e-03 8.818308130521397906e-03
1.214530500000000075e+03 9.601207473530002159e-03 8.818308130521397906e-03
1.214666300000000092e+03 1.488821779901489074e-03 8.818308130521397906e-03
1.214802200000000084e+03 1.174154513811436103e-02 8.818308130521397906e-03
1.214938100000000077e+03 1.363913980531317877e-02 8.818308130521397906e-03
1.215074000000000069e+03 -3.192877411018869328e-03 8.818308130521397906e-03
1.215209900000000061e+03 3.102594304407207525e-03 8.818308130521397906e-03
1.215345800000000054e+03 7.126654143673892723e-04 8.818308130521397906e-03
1.215481700000000046e+03 1.928477447462063205e-02 8.818308130521397906e-03
1.215617600000000039e+03 3.182954197173748501e-02 8.818308130521397906e-03
1.215753500000000031e+03 4.974506512839688838e-02 8.818308130521397906e-03
1.215889300000000048e+03 7.286983352490476740e-02 8.818308130521397906e-03
1.216025200000000041e+03 9.005380103068931497e-02 8.818308130521397906e-03
1.216161100000000033e+03 9.254736475633544568e-02 8.818308130521397906e-03
1.216297000000000025e+03 9.945785327161420220e-02 8.818308130521397906e-03
1.216432900000000018e+03 1.005571642788349734e-01 8.818308130521397906e-03
1.216568800000000010e+03 9.831630729182858075e-02 8.818308130521397906e-03
1.216704700000000003e+03 5.746275655953492906e-02 8.818308130521397906e-03
1.216840599999999995e+03 6.632422738639369431e-02 8.818308130521397906e-03
1.216976499999999987e+03 6.461601886883891477e-02 8.818308130521397906e-03
1.217112399999999980e+03 3.292052794382596681e-02 8.818308130521397906e-03
1.217248199999999997e+03 3.034007547298449986e-02 8.818308130521397906e-03
1.217384099999999989e+03 6.721250920006862153e-03 8.818308130521397906e-03
1.217519999999999982e+03 1.136292457642315047e-02 8.818308130521397906e-03
1.217655899999999974e+03 -1.341506809929027613e-03 8.818308130521397906e-03
1.217791799999999967e+03 -3.022340163858747847e-03 8.818308130521397906e-03
1.217927699999999959e+03 3.797115297510169057e-03 8.818308130521397906e-03
1.218063599999999951e+03 7.490455557236519110e-03 8.818308130521397906e-03
1.218199499999999944e+03 3.932968309830720335e-03 8.818308130521397906e-03
1.218335399999999936e+03 5.194557801354098784e-04 8.818308130521397906e-03
1.218471199999999953e+03 8.326560771516649390e-03 8.818308130521397906e-03
1.218607099999999946e+03 -3.564948100319998044e-03 8.818308130521397906e-03
1.218742999999999938e+03 -5.504347675767234417e-03 8.818308130521397906e-03
1.218878899999999931e+03 1.433772657614394838e-03 8.818308130521397906e-03
1.219014799999999923e+03 -5.160240157050183588e-03 8.818308130521397906e-03
1.219150699999999915e+03 1.093117832371382631e-02 8.818308130521397906e-03
1.219286599999999908e+03 1.152347189467634037e-02 8.818308130521397906e-03
1.219422499999999900e+03 2.683250540160579331e-04 8.818308130521397906e-03
1.219558399999999892e+03 1.558274895347813542e-02 8.818308130521397906e-03
1.219694199999999910e+03 4.348039563742302563e-03 8.818308130521397906e-03
1.219830099999999902e+03 -2.038289102772953328e-03 8.818308130521397906e-03
