1.210046100000000024e+03 -2.753345413857079607e-03 4.409154065260698085e-03
1.210182000000000016e+03 5.942842743777453952e-03 4.409154065260698085e-03
1.210317900000000009e+03 1.488558277868796183e-03 4.409154065260698085e-03
1.210453800000000001e+03 -4.010370486702821355e-03 4.409154065260698085e-03
1.210589699999999993e+03 -9.838184423273475115e-03 4.409154065260698085e-03
1.210725599999999986e+03 7.562101318624961811e-04 4.409154065260698085e-03
1.210861400000000003e+03 -3.476276911577857185e-04 4.409154065260698085e-03
1.210997299999999996e+03 3.763317320552954370e-03 4.409154065260698085e-03
1.211133199999999988e+03 6.686233101019674590e-04 4.409154065260698085e-03
1.211269099999999980e+03 3.598189122347379525e-03 4.409154065260698085e-03
1.211404999999999973e+03 -2.047200344087677076e-03 4.409154065260698085e-03
1.211540899999999965e+03 4.882300022344205487e-03 4.409154065260698085e-03
1.211676799999999957e+03 7.086656491039153988e-04 4.409154065260698085e-03
1.211812699999999950e+03 -1.372933873371064552e-04 4.409154065260698085e-03
1.211948599999999942e+03 4.450048967554417513e-03 4.409154065260698085e-03
1.212084399999999960e+03 -3.067965008303796641e-03 4.409154065260698085e-03
1.212220299999999952e+03 1.157767029382041589e-02 4.409154065260698085e-03
1.212356199999999944e+03 4.918126370566123888e-03 4.409154065260698085e-03
1.212492099999999937e+03 -5.829621395577793720e-03 4.409154065260698085e-03
1.212627999999999929e+03 -5.313368763237032557e-04 4.409154065260698085e-03
1.212763899999999921e+03 9.656434473988276994e-04 4.409154065260698085e-03
1.212899799999999914e+03 -4.344273384381889223e-03 4.409154065260698085e-03
1.213035699999999906e+03 1.815895539279826403e-03 4.409154065260698085e-03
1.213171599999999899e+03 -1.016102212101376891e-03 4.409154065260698085e-03
1.213307399999999916e+03 -2.372402356340757267e-03 4.409154065260698085e-03
1.213443299999999908e+03 -3.689740202582366194e-03 4.409154065260698085e-03
1.213579199999999901e+03 -5.852761656533086955e-04 4.409154065260698085e-03
1.213715099999999893e+03 1.395882237659722179e-03 4.409154065260698085e-03
1.213851000000000113e+03 3.920805065618395563e-03 4.409154065260698085e-03
1.213986900000000105e+03 3.672374802922306284e-03 4.409154065260698085e-03
1.214122800000000097e+03 4.656044983573435180e-03 4.409154065260698085e-03
1.214258700000000090e+03 -3.375648587987207724e-03 4.409154065260698085e-03
1.214394600000000082e+03 2.867649607563013247e-03 4.409154065260698085e-03
1.214530500000000075e+03 -9.343751762773140190e-04 4.409154065260698085e-03
1.214666300000000092e+03 9.196504123607925855e-04 4.409154065260698085e-03
1.214802200000000084e+03 -7.219987989497600369e-04 4.409154065260698085e-03
1.214938100000000077e+03 3.604012300544578995e-04 4.409154065260698085e-03
1.215074000000000069e+03 1.643976559345386099e-03 4.409154065260698085e-03
1.215209900000000061e+03 2.050789710549733112e-03 4.409154065260698085e-03
1.215345800000000054e+03 -8.992253500868347196e-03 4.409154065260698085e-03
1.215481700000000046e+03 -2.925921470447600745e-03 4.409154065260698085e-03
1.215617600000000039e+03 6.007337258528921975e-03 4.409154065260698085e-03
1.215753500000000031e+03 -8.149059184900322647e-03 4.409154065260698085e-03
1.215889300000000048e+03 2.087214612396486382e-03 4.409154065260698085e-03
1.216025200000000041e+03 7.314832108319646933e-03 4.409154065260698085e-03
1.216161100000000033e+03 1.145543338130106288e-02 4.409154065260698085e-03
1.216297000000000025e+03 2.443179484710305931e-03 4.409154065260698085e-03
1.216432900000000018e+03 1.900660305952956222e-02 4.409154065260698085e-03
1.216568800000000010e+03 2.791243063167146363e-02 4.409154065260698085e-03
1.216704700000000003e+03 4.083606996648883602e-02 4.409154065260698085e-03
1.216840599999999995e+03 4.966594364456829863e-02 4.409154065260698085e-03
1.216976499999999987e+03 6.794577537759198538e-02 4.409154065260698085e-03
1.217112399999999980e+03 6.338156532535808851e-02 4.409154065260698085e-03
1.217248199999999997e+03 7.426789900887235951e-02 4.409154065260698085e-03
1.217384099999999989e+03 8.374404478543570618e-02 4.409154065260698085e-03
1.217519999999999982e+03 7.504577741631883459e-02 4.409154065260698085e-03
1.217655899999999974e+03 7.947306674938527105e-02 4.409154065260698085e-03
1.217791799999999967e+03 6.574298135647006769e-02 4.409154065260698085e-03
1.217927699999999959e+03 5.381136107601330876e-02 4.409154065260698085e-03
1.218063599999999951e+03 5.856202903051379444e-02 4.409154065260698085e-03
1.218199499999999944e+03 5.319472271971304594e-02 4.409154065260698085e-03
1.218335399999999936e+03 4.347652020599318545e-02 4.409154065260698085e-03
1.218471199999999953e+03 4.408075605530591135e-02 4.409154065260698085e-03
1.218607099999999946e+03 2.299301470516865870e-02 4.409154065260698085e-03
1.218742999999999938e+03 2.913759035275023668e-02 4.409154065260698085e-03
1.218878899999999931e+03 1.562205381580158113e-02 4.409154065260698085e-03
1.219014799999999923e+03 1.222482579426102146e-02 4.409154065260698085e-03
1.219150699999999915e+03 5.284067003696206466e-03 4.409154065260698085e-03
1.219286599999999908e+03 2.031462627598581983e-03 4.409154065260698085e-03
1.219422499999999900e+03 1.936713849136299098e-03 4.409154065260698085e-03
1.219558399999999892e+03 3.324786385105202649e-03 4.409154065260698085e-03
1.219694199999999910e+03 1.439951283263919343e-02 4.409154065260698085e-03
1.219830099999999902e+03 3.763142349255314476e-03 4.409154065260698085e-03
