-20.067	-19.998	-19.931	-19.863	-19.796	-19.729	-19.663	-19.597	-19.532	-19.467	-19.403	-19.339	-19.276	-19.215	-19.155	-19.096	-19.04	-18.986	-18.936	-18.891	-18.851	-18.819	-18.793	-18.776	-18.767	-18.766	-18.771	-18.78	-18.792	-18.807	-18.821	-18.838	-18.858	-18.881	-18.908	-18.938	-18.972	-19.01	-19.052	-19.099	-19.152	-19.211	-19.277	-19.353	-19.442	-19.548	-19.682	-19.865	-20.173
-20.076	-20.007	-19.939	-19.872	-19.804	-19.738	-19.671	-19.605	-19.54	-19.475	-19.411	-19.347	-19.285	-19.223	-19.163	-19.104	-19.048	-18.994	-18.945	-18.899	-18.86	-18.827	-18.802	-18.784	-18.775	-18.774	-18.779	-18.788	-18.801	-18.815	-18.83	-18.846	-18.866	-18.889	-18.916	-18.946	-18.98	-19.018	-19.06	-19.107	-19.16	-19.219	-19.285	-19.361	-19.45	-19.556	-19.689	-19.873	-20.181
-20.085	-20.017	-19.948	-19.88	-19.813	-19.746	-19.68	-19.614	-19.548	-19.483	-19.419	-19.355	-19.293	-19.231	-19.171	-19.112	-19.056	-19.002	-18.953	-18.907	-18.868	-18.835	-18.81	-18.793	-18.784	-18.782	-18.787	-18.796	-18.809	-18.823	-18.838	-18.854	-18.874	-18.897	-18.924	-18.954	-18.988	-19.026	-19.068	-19.115	-19.168	-19.227	-19.293	-19.369	-19.458	-19.564	-19.697	-19.881	-20.188
-20.095	-20.026	-19.957	-19.889	-19.822	-19.755	-19.688	-19.622	-19.556	-19.491	-19.427	-19.364	-19.301	-19.239	-19.179	-19.12	-19.064	-19.011	-18.961	-18.915	-18.876	-18.843	-18.818	-18.801	-18.792	-18.79	-18.795	-18.804	-18.817	-18.831	-18.846	-18.862	-18.882	-18.906	-18.932	-18.962	-18.996	-19.034	-19.076	-19.123	-19.176	-19.234	-19.301	-19.377	-19.465	-19.571	-19.705	-19.889	-20.196
-20.106	-20.036	-19.967	-19.899	-19.831	-19.764	-19.697	-19.631	-19.565	-19.5	-19.435	-19.372	-19.309	-19.247	-19.187	-19.129	-19.072	-19.019	-18.969	-18.924	-18.884	-18.851	-18.826	-18.809	-18.8	-18.799	-18.803	-18.812	-18.825	-18.839	-18.854	-18.871	-18.89	-18.914	-18.94	-18.97	-19.004	-19.042	-19.084	-19.131	-19.183	-19.242	-19.309	-19.385	-19.473	-19.579	-19.713	-19.896	-20.204
-20.116	-20.046	-19.977	-19.908	-19.84	-19.773	-19.706	-19.639	-19.573	-19.508	-19.444	-19.38	-19.317	-19.256	-19.195	-19.137	-19.08	-19.027	-18.977	-18.932	-18.892	-18.859	-18.834	-18.817	-18.808	-18.807	-18.811	-18.821	-18.833	-18.847	-18.862	-18.879	-18.899	-18.922	-18.948	-18.978	-19.012	-19.05	-19.092	-19.139	-19.191	-19.25	-19.317	-19.392	-19.481	-19.587	-19.72	-19.904	-20.211
-20.128	-20.057	-19.987	-19.918	-19.85	-19.782	-19.715	-19.648	-19.582	-19.517	-19.452	-19.388	-19.326	-19.264	-19.204	-19.145	-19.088	-19.035	-18.985	-18.94	-18.9	-18.867	-18.842	-18.825	-18.816	-18.815	-18.819	-18.829	-18.841	-18.855	-18.87	-18.887	-18.907	-18.93	-18.956	-18.986	-19.02	-19.057	-19.1	-19.147	-19.199	-19.258	-19.324	-19.4	-19.488	-19.594	-19.727	-19.911	-20.218
-20.14	-20.069	-19.998	-19.928	-19.86	-19.792	-19.724	-19.657	-19.591	-19.525	-19.461	-19.397	-19.334	-19.272	-19.212	-19.153	-19.097	-19.043	-18.994	-18.948	-18.909	-18.875	-18.85	-18.833	-18.824	-18.823	-18.827	-18.837	-18.849	-18.863	-18.878	-18.894	-18.914	-18.937	-18.964	-18.994	-19.028	-19.065	-19.107	-19.154	-19.207	-19.265	-19.332	-19.407	-19.496	-19.601	-19.735	-19.918	-20.225
-20.153	-20.081	-20.01	-19.939	-19.87	-19.801	-19.734	-19.666	-19.6	-19.534	-19.469	-19.405	-19.342	-19.281	-19.22	-19.161	-19.105	-19.051	-19.001	-18.956	-18.916	-18.884	-18.859	-18.841	-18.832	-18.831	-18.835	-18.845	-18.857	-18.871	-18.886	-18.902	-18.922	-18.945	-18.972	-19.002	-19.035	-19.073	-19.115	-19.162	-19.214	-19.273	-19.339	-19.415	-19.503	-19.609	-19.742	-19.925	-20.232
-20.166	-20.094	-20.022	-19.951	-19.881	-19.812	-19.744	-19.676	-19.609	-19.543	-19.478	-19.414	-19.351	-19.289	-19.228	-19.17	-19.113	-19.059	-19.01	-18.965	-18.925	-18.892	-18.866	-18.849	-18.84	-18.839	-18.843	-18.853	-18.865	-18.879	-18.894	-18.91	-18.93	-18.953	-18.98	-19.01	-19.043	-19.081	-19.123	-19.17	-19.222	-19.281	-19.347	-19.422	-19.51	-19.616	-19.749	-19.932	-20.239
-20.18	-20.107	-20.035	-19.963	-19.892	-19.823	-19.754	-19.686	-19.619	-19.553	-19.487	-19.423	-19.36	-19.297	-19.237	-19.178	-19.121	-19.068	-19.018	-18.973	-18.933	-18.9	-18.875	-18.858	-18.848	-18.847	-18.851	-18.861	-18.873	-18.887	-18.902	-18.918	-18.938	-18.961	-18.988	-19.017	-19.051	-19.089	-19.131	-19.177	-19.229	-19.288	-19.354	-19.429	-19.517	-19.623	-19.756	-19.939	-20.245
-20.195	-20.122	-20.048	-19.976	-19.905	-19.834	-19.765	-19.696	-19.629	-19.562	-19.497	-19.432	-19.368	-19.306	-19.245	-19.186	-19.13	-19.076	-19.026	-18.981	-18.941	-18.908	-18.883	-18.866	-18.856	-18.855	-18.859	-18.869	-18.881	-18.895	-18.91	-18.926	-18.946	-18.969	-18.995	-19.025	-19.059	-19.096	-19.138	-19.185	-19.237	-19.295	-19.361	-19.437	-19.524	-19.63	-19.762	-19.945	-20.252
-20.21	-20.136	-20.063	-19.99	-19.918	-19.847	-19.777	-19.708	-19.639	-19.572	-19.506	-19.441	-19.378	-19.315	-19.254	-19.195	-19.138	-19.084	-19.034	-18.989	-18.949	-18.916	-18.891	-18.874	-18.865	-18.863	-18.867	-18.876	-18.889	-18.903	-18.918	-18.934	-18.954	-18.976	-19.003	-19.033	-19.066	-19.104	-19.146	-19.192	-19.244	-19.303	-19.368	-19.444	-19.531	-19.636	-19.769	-19.952	-20.258
-20.226	-20.152	-20.078	-20.004	-19.931	-19.86	-19.789	-19.719	-19.651	-19.583	-19.516	-19.451	-19.387	-19.324	-19.263	-19.204	-19.147	-19.093	-19.043	-18.997	-18.957	-18.924	-18.899	-18.882	-18.873	-18.871	-18.875	-18.884	-18.897	-18.91	-18.925	-18.942	-18.961	-18.984	-19.01	-19.04	-19.074	-19.111	-19.153	-19.2	-19.252	-19.31	-19.376	-19.451	-19.538	-19.643	-19.776	-19.958	-20.264
-20.242	-20.167	-20.093	-20.019	-19.946	-19.874	-19.802	-19.732	-19.662	-19.594	-19.527	-19.461	-19.397	-19.334	-19.272	-19.213	-19.156	-19.102	-19.051	-19.006	-18.966	-18.933	-18.907	-18.89	-18.881	-18.879	-18.883	-18.892	-18.904	-18.918	-18.933	-18.949	-18.969	-18.992	-19.018	-19.048	-19.081	-19.118	-19.16	-19.207	-19.259	-19.317	-19.383	-19.458	-19.545	-19.65	-19.782	-19.965	-20.27
-20.257	-20.183	-20.109	-20.035	-19.961	-19.888	-19.816	-19.745	-19.675	-19.606	-19.538	-19.472	-19.407	-19.344	-19.282	-19.222	-19.165	-19.11	-19.06	-19.014	-18.974	-18.941	-18.915	-18.898	-18.889	-18.887	-18.891	-18.9	-18.913	-18.926	-18.94	-18.957	-18.976	-18.999	-19.025	-19.055	-19.088	-19.126	-19.167	-19.214	-19.266	-19.324	-19.389	-19.464	-19.552	-19.656	-19.788	-19.971	-20.276
-20.273	-20.199	-20.124	-20.05	-19.977	-19.903	-19.831	-19.759	-19.688	-19.618	-19.55	-19.483	-19.418	-19.354	-19.292	-19.232	-19.174	-19.119	-19.069	-19.023	-18.983	-18.95	-18.924	-18.907	-18.897	-18.895	-18.899	-18.908	-18.92	-18.934	-18.948	-18.965	-18.984	-19.006	-19.033	-19.062	-19.095	-19.133	-19.174	-19.221	-19.272	-19.33	-19.396	-19.471	-19.558	-19.663	-19.795	-19.976	-20.282
-20.288	-20.214	-20.14	-20.066	-19.992	-19.919	-19.846	-19.773	-19.702	-19.632	-19.563	-19.495	-19.429	-19.365	-19.302	-19.241	-19.183	-19.129	-19.078	-19.032	-18.992	-18.958	-18.933	-18.915	-18.906	-18.903	-18.908	-18.916	-18.928	-18.942	-18.956	-18.972	-18.991	-19.014	-19.04	-19.069	-19.102	-19.14	-19.181	-19.227	-19.279	-19.337	-19.402	-19.477	-19.564	-19.669	-19.801	-19.982	-20.287
-20.302	-20.229	-20.156	-20.082	-20.008	-19.935	-19.861	-19.789	-19.717	-19.646	-19.576	-19.508	-19.441	-19.376	-19.313	-19.252	-19.194	-19.138	-19.087	-19.041	-19.001	-18.967	-18.941	-18.923	-18.914	-18.912	-18.916	-18.924	-18.936	-18.95	-18.964	-18.98	-18.999	-19.021	-19.047	-19.076	-19.109	-19.146	-19.188	-19.234	-19.285	-19.343	-19.408	-19.483	-19.57	-19.674	-19.806	-19.988	-20.293
-20.315	-20.243	-20.171	-20.098	-20.024	-19.951	-19.877	-19.805	-19.732	-19.661	-19.59	-19.521	-19.454	-19.388	-19.324	-19.263	-19.204	-19.149	-19.097	-19.051	-19.01	-18.976	-18.95	-18.932	-18.923	-18.92	-18.924	-18.933	-18.944	-18.958	-18.972	-18.988	-19.006	-19.029	-19.054	-19.083	-19.116	-19.153	-19.194	-19.24	-19.291	-19.349	-19.414	-19.488	-19.575	-19.679	-19.811	-19.993	-20.298
-20.328	-20.257	-20.185	-20.113	-20.04	-19.967	-19.894	-19.821	-19.748	-19.676	-19.606	-19.536	-19.468	-19.401	-19.337	-19.274	-19.215	-19.159	-19.107	-19.061	-19.02	-18.985	-18.959	-18.941	-18.931	-18.929	-18.933	-18.941	-18.953	-18.966	-18.98	-18.995	-19.014	-19.036	-19.061	-19.09	-19.123	-19.159	-19.2	-19.246	-19.297	-19.354	-19.419	-19.493	-19.58	-19.684	-19.815	-19.997	-20.302
-20.34	-20.27	-20.199	-20.127	-20.055	-19.983	-19.91	-19.837	-19.764	-19.693	-19.621	-19.551	-19.482	-19.415	-19.35	-19.287	-19.227	-19.17	-19.118	-19.071	-19.03	-18.995	-18.969	-18.95	-18.94	-18.938	-18.942	-18.95	-18.961	-18.974	-18.988	-19.003	-19.022	-19.043	-19.069	-19.097	-19.129	-19.166	-19.206	-19.252	-19.302	-19.359	-19.424	-19.498	-19.584	-19.687	-19.818	-20.0	-20.305
-20.35	-20.282	-20.212	-20.141	-20.07	-19.998	-19.926	-19.853	-19.781	-19.709	-19.637	-19.567	-19.497	-19.43	-19.364	-19.3	-19.239	-19.182	-19.129	-19.082	-19.04	-19.005	-18.978	-18.96	-18.95	-18.947	-18.951	-18.959	-18.97	-18.983	-18.996	-19.011	-19.03	-19.051	-19.076	-19.104	-19.136	-19.172	-19.212	-19.257	-19.308	-19.364	-19.428	-19.502	-19.588	-19.691	-19.821	-20.002	-20.307
-20.36	-20.292	-20.224	-20.154	-20.084	-20.013	-19.941	-19.869	-19.798	-19.725	-19.654	-19.583	-19.514	-19.445	-19.379	-19.314	-19.253	-19.195	-19.142	-19.093	-19.051	-19.016	-18.989	-18.97	-18.96	-18.957	-18.96	-18.968	-18.979	-18.991	-19.005	-19.02	-19.038	-19.059	-19.084	-19.112	-19.143	-19.179	-19.218	-19.263	-19.313	-19.369	-19.433	-19.506	-19.591	-19.694	-19.824	-20.004	-20.308
-20.368	-20.302	-20.234	-20.166	-20.097	-20.027	-19.956	-19.885	-19.814	-19.742	-19.671	-19.6	-19.53	-19.462	-19.394	-19.329	-19.267	-19.209	-19.155	-19.106	-19.063	-19.028	-19.0	-18.981	-18.971	-18.967	-18.97	-18.978	-18.989	-19.001	-19.014	-19.029	-19.046	-19.068	-19.092	-19.119	-19.151	-19.186	-19.225	-19.269	-19.318	-19.373	-19.437	-19.509	-19.594	-19.696	-19.826	-20.005	-20.309
-20.375	-20.31	-20.244	-20.177	-20.109	-20.04	-19.97	-19.9	-19.829	-19.759	-19.688	-19.617	-19.547	-19.478	-19.411	-19.346	-19.283	-19.224	-19.169	-19.119	-19.076	-19.04	-19.012	-18.993	-18.982	-18.978	-18.981	-18.988	-18.999	-19.011	-19.024	-19.038	-19.056	-19.076	-19.1	-19.128	-19.158	-19.193	-19.232	-19.275	-19.324	-19.378	-19.441	-19.512	-19.597	-19.698	-19.827	-20.006	-20.309
-20.381	-20.317	-20.252	-20.186	-20.12	-20.052	-19.983	-19.914	-19.845	-19.774	-19.704	-19.634	-19.565	-19.496	-19.428	-19.363	-19.299	-19.24	-19.184	-19.134	-19.09	-19.053	-19.025	-19.005	-18.994	-18.99	-18.993	-19.0	-19.01	-19.022	-19.034	-19.048	-19.066	-19.086	-19.11	-19.136	-19.167	-19.201	-19.239	-19.282	-19.33	-19.384	-19.445	-19.516	-19.599	-19.7	-19.829	-20.007	-20.309
-20.386	-20.323	-20.259	-20.195	-20.129	-20.063	-19.996	-19.927	-19.859	-19.79	-19.721	-19.651	-19.582	-19.513	-19.446	-19.38	-19.317	-19.256	-19.2	-19.15	-19.105	-19.068	-19.039	-19.019	-19.007	-19.003	-19.005	-19.012	-19.022	-19.034	-19.046	-19.059	-19.076	-19.096	-19.12	-19.146	-19.176	-19.21	-19.247	-19.29	-19.337	-19.39	-19.45	-19.52	-19.602	-19.702	-19.829	-20.007	-20.308
-20.389	-20.328	-20.265	-20.202	-20.138	-20.073	-20.007	-19.94	-19.872	-19.804	-19.736	-19.668	-19.599	-19.531	-19.464	-19.398	-19.335	-19.274	-19.218	-19.167	-19.121	-19.084	-19.054	-19.033	-19.021	-19.017	-19.019	-19.026	-19.036	-19.047	-19.059	-19.072	-19.088	-19.108	-19.131	-19.157	-19.186	-19.22	-19.257	-19.298	-19.345	-19.397	-19.457	-19.525	-19.605	-19.704	-19.83	-20.007	-20.307
-20.391	-20.331	-20.27	-20.208	-20.145	-20.081	-20.017	-19.951	-19.885	-19.818	-19.751	-19.683	-19.616	-19.549	-19.482	-19.416	-19.353	-19.293	-19.236	-19.185	-19.139	-19.101	-19.071	-19.05	-19.037	-19.033	-19.035	-19.041	-19.051	-19.062	-19.073	-19.086	-19.102	-19.121	-19.143	-19.169	-19.198	-19.231	-19.267	-19.308	-19.354	-19.406	-19.465	-19.532	-19.611	-19.707	-19.831	-20.006	-20.306
-20.392	-20.333	-20.274	-20.213	-20.151	-20.088	-20.025	-19.961	-19.896	-19.831	-19.765	-19.698	-19.632	-19.566	-19.5	-19.435	-19.372	-19.312	-19.256	-19.204	-19.158	-19.12	-19.09	-19.068	-19.055	-19.05	-19.052	-19.058	-19.067	-19.078	-19.089	-19.102	-19.117	-19.136	-19.158	-19.183	-19.212	-19.244	-19.28	-19.32	-19.366	-19.417	-19.474	-19.541	-19.619	-19.713	-19.835	-20.007	-20.304
-20.392	-20.334	-20.276	-20.216	-20.156	-20.094	-20.032	-19.97	-19.906	-19.842	-19.778	-19.712	-19.647	-19.582	-19.517	-19.453	-19.391	-19.332	-19.275	-19.224	-19.179	-19.14	-19.11	-19.088	-19.075	-19.07	-19.071	-19.078	-19.087	-19.097	-19.108	-19.12	-19.135	-19.154	-19.175	-19.2	-19.228	-19.26	-19.295	-19.335	-19.38	-19.43	-19.487	-19.552	-19.629	-19.723	-19.843	-20.013	-20.306
-20.39	-20.334	-20.276	-20.218	-20.159	-20.099	-20.038	-19.977	-19.915	-19.852	-19.789	-19.725	-19.661	-19.597	-19.534	-19.471	-19.41	-19.351	-19.295	-19.244	-19.199	-19.161	-19.131	-19.109	-19.096	-19.091	-19.092	-19.098	-19.107	-19.118	-19.128	-19.14	-19.155	-19.173	-19.194	-19.218	-19.245	-19.277	-19.311	-19.351	-19.395	-19.444	-19.501	-19.566	-19.642	-19.735	-19.854	-20.023	-20.314
-20.387	-20.332	-20.276	-20.219	-20.161	-20.102	-20.043	-19.983	-19.922	-19.861	-19.799	-19.737	-19.674	-19.611	-19.549	-19.487	-19.427	-19.369	-19.315	-19.264	-19.219	-19.182	-19.152	-19.13	-19.117	-19.112	-19.113	-19.119	-19.127	-19.138	-19.148	-19.159	-19.174	-19.191	-19.212	-19.235	-19.262	-19.293	-19.327	-19.366	-19.409	-19.458	-19.513	-19.578	-19.653	-19.746	-19.865	-20.033	-20.323
-20.382	-20.328	-20.274	-20.218	-20.161	-20.104	-20.046	-19.987	-19.927	-19.867	-19.807	-19.746	-19.685	-19.624	-19.563	-19.502	-19.443	-19.386	-19.333	-19.283	-19.239	-19.201	-19.171	-19.15	-19.137	-19.131	-19.132	-19.138	-19.146	-19.156	-19.166	-19.178	-19.192	-19.209	-19.229	-19.252	-19.278	-19.308	-19.341	-19.379	-19.421	-19.469	-19.524	-19.587	-19.662	-19.754	-19.872	-20.04	-20.33
-20.377	-20.324	-20.27	-20.216	-20.16	-20.104	-20.047	-19.99	-19.932	-19.873	-19.814	-19.754	-19.694	-19.635	-19.575	-19.516	-19.458	-19.402	-19.349	-19.301	-19.257	-19.22	-19.19	-19.169	-19.156	-19.15	-19.151	-19.156	-19.164	-19.174	-19.183	-19.195	-19.209	-19.225	-19.244	-19.267	-19.292	-19.321	-19.353	-19.39	-19.432	-19.479	-19.532	-19.595	-19.669	-19.759	-19.877	-20.044	-20.334
-20.37	-20.318	-20.265	-20.212	-20.158	-20.103	-20.047	-19.991	-19.934	-19.877	-19.819	-19.76	-19.702	-19.644	-19.586	-19.528	-19.471	-19.416	-19.365	-19.317	-19.274	-19.237	-19.208	-19.187	-19.173	-19.168	-19.168	-19.173	-19.18	-19.19	-19.199	-19.21	-19.224	-19.24	-19.259	-19.28	-19.305	-19.333	-19.364	-19.4	-19.44	-19.486	-19.539	-19.6	-19.673	-19.762	-19.879	-20.045	-20.334
-20.362	-20.311	-20.259	-20.207	-20.154	-20.1	-20.046	-19.991	-19.935	-19.879	-19.822	-19.765	-19.708	-19.651	-19.594	-19.538	-19.483	-19.429	-19.379	-19.332	-19.29	-19.254	-19.225	-19.203	-19.19	-19.184	-19.184	-19.188	-19.196	-19.204	-19.213	-19.224	-19.237	-19.253	-19.272	-19.292	-19.316	-19.343	-19.373	-19.408	-19.447	-19.491	-19.543	-19.603	-19.674	-19.763	-19.878	-20.043	-20.331
-20.353	-20.303	-20.252	-20.201	-20.149	-20.096	-20.043	-19.989	-19.935	-19.88	-19.825	-19.769	-19.713	-19.657	-19.602	-19.547	-19.493	-19.44	-19.391	-19.345	-19.304	-19.268	-19.24	-19.219	-19.206	-19.199	-19.199	-19.203	-19.209	-19.218	-19.226	-19.236	-19.249	-19.264	-19.283	-19.303	-19.326	-19.352	-19.381	-19.414	-19.452	-19.495	-19.545	-19.603	-19.673	-19.761	-19.875	-20.039	-20.326
