1.210703125000000000e+03 -5.569105272642924191e-20 5.079497972801582090e-19
1.210962646484375000e+03 9.030323509411043288e-19 5.259800598871296915e-19
1.211222167968750000e+03 2.444406081046397693e-19 4.990299468434809197e-19
1.211481689453125000e+03 6.134848085521236919e-19 4.998859753798967342e-19
1.211741088867187500e+03 3.804061982451474571e-19 4.848841243930584551e-19
1.212000610351562500e+03 -4.205536677693500781e-19 4.923891857895403598e-19
1.212260131835937500e+03 6.160554274019970791e-19 4.809953932370818183e-19
1.212519653320312500e+03 2.179706320475474023e-18 5.258357168702391882e-19
1.212779174804687500e+03 3.673263841296373931e-18 5.404605802929064249e-19
1.213038696289062500e+03 2.901984301334833005e-18 5.612394606778150492e-19
1.213298217773437500e+03 5.580894948666671783e-18 5.699819325718879987e-19
1.213557617187500000e+03 7.384297576542531659e-18 5.893971540182146723e-19
1.213817260742187500e+03 5.352840013014883224e-18 5.570359355999737008e-19
1.214076660156250000e+03 2.702832710646872339e-18 5.303953949005728996e-19
1.214336181640625000e+03 1.659945314626247701e-18 4.973266785646576666e-19
1.214595703125000000e+03 8.078852805967329057e-19 4.832387587571139140e-19
1.214855224609375000e+03 2.209214127671925041e-18 4.807850308675519265e-19
1.215114746093750000e+03 4.392066422812091367e-18 5.364096700380811101e-19
1.215374267578125000e+03 7.630928093620117285e-18 5.874902959111268053e-19
1.215633666992187500e+03 1.532375742120002784e-17 7.716435511298525431e-19
1.215893188476562500e+03 1.101626649370872707e-17 6.288944078821623290e-19
1.216152709960937500e+03 7.092540221147115609e-18 5.897179966983086779e-19
1.216412231445312500e+03 3.614938095534341121e-18 5.266067525987151791e-19
1.216671752929687500e+03 2.375772941068918173e-18 5.183092004766191894e-19
1.216931274414062500e+03 4.348847476577114501e-18 5.152583515823704851e-19
1.217190795898437500e+03 4.003073986411066914e-18 5.103015234604347513e-19
1.217450195312500000e+03 3.603062263479917302e-18 4.936475342963866531e-19
1.217709716796875000e+03 2.387822687847131266e-18 4.874413532567661402e-19
1.217969238281250000e+03 2.289203113291262232e-18 4.922410170623167987e-19
1.218228759765625000e+03 8.940144279030512210e-19 5.049270208279480231e-19
1.218488281250000000e+03 3.569100709070327645e-18 5.297327715311296398e-19
1.218747802734375000e+03 9.788710612345332725e-19 4.983988080361029595e-19
1.219007324218750000e+03 1.371288645756986675e-18 4.847923590438533536e-19
1.219266723632812500e+03 3.299771322008521249e-19 5.019363493232625515e-19
1.219526245117187500e+03 1.055909493608893814e-19 4.940540418686681817e-19
1.219785888671875000e+03 2.382556235682159277e-18 5.243253884692939288e-19
1.220045288085937500e+03 1.091080470084566960e-20 5.106990871423430502e-19
